timestamp,simple-path,time
"2022-05-21 18:01:59.436","/master/welcome",4561
"2022-05-21 18:01:59.831","/master/welcome",347
"2022-05-21 18:02:02.031","/master/sign-in",2139
"2022-05-21 18:02:03.289","/master/welcome",567
"2022-05-21 18:02:04.541","/inventor/toolkit/list-mine",1101
"2022-05-21 18:02:05.924","/inventor/toolkit/show",1099
"2022-05-21 18:02:06.612","/any/artefact/list-artefact-toolkit",616
"2022-05-21 18:02:08.467","/master/welcome",283
"2022-05-21 18:02:09.106","/master/welcome",567
