timestamp,test-class,test-method,time,description,result
"2022-05-22 19:46:29.781","acme.testing.patron.patronageReport.PatronPatronageReportListTest","positivePatronPatronageReportTest",10482,""[1] recordIndex=0, sequenceNumber=ABC-012-A:00, creationMoment=2022/03/19 12:23, memorandum=This is a memorandum 1, link=https://www.report.com"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Patronage Reports']'"
"2022-05-22 19:46:36.325","acme.testing.patron.patronageReport.PatronPatronageReportListTest","positivePatronPatronageReportTest",6062,""[2] recordIndex=1, sequenceNumber=ABC-012-A:00, creationMoment=2022/03/20 12:23, memorandum=This is a memorandum 4, link=https://www.report.com"","Cannot find 'By.xpath: //a[@class='btn btn-dark' and normalize-space()='Patronage Reports']'"
"2022-05-22 19:46:37.548","acme.testing.patron.patronageReport.PatronPatronageReportListTest","NegativeAnonymousPatronageReportListTest",785,""[1] recordIndex=0, sequenceNumber=ABC-012-A:00, creationMoment=2022/03/19 12:23, memorandum=This is a memorandum 1, link=https://www.report.com"","OK"
"2022-05-22 19:46:38.727","acme.testing.patron.patronageReport.PatronPatronageReportListTest","NegativeAnonymousPatronageReportListTest",590,""[2] recordIndex=1, sequenceNumber=ABC-012-A:00, creationMoment=2022/03/20 12:23, memorandum=This is a memorandum 4, link=https://www.report.com"","OK"
