timestamp,simple-path,time
"2022-05-21 17:53:27.66","/master/welcome",4527
"2022-05-21 17:53:28.17","/master/welcome",456
"2022-05-21 17:53:30.394","/master/sign-in",2160
"2022-05-21 17:53:31.662","/master/welcome",570
"2022-05-21 17:53:32.91","/inventor/toolkit/list-mine",1101
"2022-05-21 17:53:34.832","/inventor/toolkit/show",1108
"2022-05-21 17:53:35.461","/any/artefact/list-artefact-toolkit",560
