timestamp,simple-path,time
"2022-04-24 12:46:16.987","/master/welcome",7940
"2022-04-24 12:46:19.743","/any/user-account/list-enabled-user-accounts",2175
"2022-04-24 12:46:23.167","/any/user-account/show",2223
"2022-04-24 12:46:24.19","/master/welcome",632
"2022-04-24 12:46:25.654","/any/user-account/list-enabled-user-accounts",654
"2022-04-24 12:46:27.748","/any/user-account/show",622
"2022-04-24 12:46:28.678","/master/welcome",591
"2022-04-24 12:46:30.121","/any/user-account/list-enabled-user-accounts",603
"2022-04-24 12:46:32.215","/any/user-account/show",653
"2022-04-24 12:46:33.547","/master/welcome",751
"2022-04-24 12:46:35.214","/any/user-account/list-enabled-user-accounts",1228
"2022-04-24 12:46:36.699","/any/user-account/show",581
"2022-04-24 12:46:38.689","/master/welcome",1520
"2022-04-24 12:46:40.28","/any/user-account/list-enabled-user-accounts",1301
"2022-04-24 12:46:42.831","/any/user-account/show",1146
"2022-04-24 12:46:44.251","/master/welcome",984
"2022-04-24 12:46:45.744","/any/user-account/list-enabled-user-accounts",697
"2022-04-24 12:46:47.784","/any/user-account/show",1103
