timestamp,simple-path,time
"2022-05-21 17:55:45.569","/master/welcome",4357
"2022-05-21 17:55:46.057","/master/welcome",425
"2022-05-21 17:55:48.261","/master/sign-in",2145
"2022-05-21 17:55:49.563","/master/welcome",577
"2022-05-21 17:55:50.881","/inventor/toolkit/list-mine",1112
"2022-05-21 17:55:52.791","/inventor/toolkit/show",1610
"2022-05-21 17:55:53.48","/any/artefact/list-artefact-toolkit",613
