timestamp,test-class,test-method,time,description,result
"2022-05-21 17:44:56.637","acme.testing.inventor.patronages.InventorPatronagesListMineTest","positivePatronagesInventorTest",8672,""[1] recordIndex=0, status=ACCEPTED, code=ABC-012-A, legalStuff=legal stuff 1, budget=EUR 25.00, initPeriod=2022/02/20 15:23, finalPeriod=2022/03/19 12:23, link=null, patronUsername=patron1, patronCompany=Macarena, Inc., patronLink=https://www.linkedin.com, patronStatement=This is a example statement"","Expected value '2022/03/19 12:23' in input box 'finalPeriod', but '2022/05/19 12:23' was found"
"2022-05-21 17:44:57.687","acme.testing.inventor.patronages.InventorPatronagesListMineTest","NegativePatronagesListAnonymousTest",648,""[1] recordIndex=0, status=ACCEPTED, code=ABC-012-A, legalStuff=legal stuff 1, budget=EUR 25.00, initPeriod=2022/02/20 15:23, finalPeriod=2022/03/19 12:23, link=null, username=patron1, company=Macarena, Inc."","OK"
"2022-05-21 17:45:03.975","acme.testing.inventor.patronages.InventorPatronagesListMineTest","NegativePatronagesListPatronTest",5797,""[1] recordIndex=0, status=ACCEPTED, code=ABC-012-A, legalStuff=legal stuff 1, budget=EUR 25.00, initPeriod=2022/02/20 15:23, finalPeriod=2022/03/19 12:23, link=null, username=patron1, company=Macarena, Inc."","OK"
