timestamp,simple-path,time
"2022-05-22 19:55:25.312","/master/welcome",5653
"2022-05-22 19:55:25.925","/master/welcome",521
"2022-05-22 19:55:28.659","/master/sign-in",2678
"2022-05-22 19:55:29.968","/master/welcome",576
"2022-05-22 19:55:31.759","/inventor/patronages/list-mine",1614
"2022-05-22 19:55:32.515","/master/welcome",412
"2022-05-22 19:55:32.947","/master/welcome",368
"2022-05-22 19:55:33.567","/master/sign-in",558
"2022-05-22 19:55:34.871","/master/welcome",574
"2022-05-22 19:55:35.591","/inventor/patronages/list-mine",568
"2022-05-22 19:55:37.71","/inventor/patronages/show",1625
