timestamp,test-class,test-method,time,description,result
"2022-05-22 10:28:07.361","acme.testing.inventor.artefact.InventorArtefactListOwnTest","negativeArtefactInventorTest",10475,""[1] recordIndex=0, type=TOOL, name=name01, code=ABC-012-A, techonology=technology01, description=description01, retailPrice=EUR 50.00, moreInfo=https://www.google.es/"","OK"
"2022-05-22 10:28:16.11","acme.testing.inventor.artefact.InventorArtefactListOwnTest","negativeArtefactInventorTest",8193,""[2] recordIndex=1, type=TOOL, name=name04, code=ABC-012-D, techonology=technology04, description=description04, retailPrice=EUR 10.00, moreInfo=null"","OK"
"2022-05-22 10:28:24.602","acme.testing.inventor.artefact.InventorArtefactListOwnTest","negativeArtefactInventorTest",8091,""[3] recordIndex=2, type=COMPONENT, name=name05, code=ABC-012-E, techonology=technology05, description=description05, retailPrice=EUR 40.00, moreInfo=https://www.google.es/"","OK"
"2022-05-22 10:28:29.021","acme.testing.inventor.artefact.InventorArtefactListOwnTest","positiveArtefactInventorTest",4073,""[1] recordIndex=0, type=TOOL, name=name01, code=ABC-012-A, techonology=technology01, description=description01, retailPrice=EUR 50.00, moreInfo=https://www.google.es/"","Expected value 'description01' in attribute 4 of record 0, but found 'EUR 50.00'"
"2022-05-22 10:28:33.414","acme.testing.inventor.artefact.InventorArtefactListOwnTest","positiveArtefactInventorTest",4048,""[2] recordIndex=1, type=TOOL, name=name04, code=ABC-012-D, techonology=technology04, description=description04, retailPrice=EUR 10.00, moreInfo=null"","Expected value 'description04' in attribute 4 of record 1, but found 'EUR 10.00'"
"2022-05-22 10:28:37.857","acme.testing.inventor.artefact.InventorArtefactListOwnTest","positiveArtefactInventorTest",4065,""[3] recordIndex=2, type=COMPONENT, name=name05, code=ABC-012-E, techonology=technology05, description=description05, retailPrice=EUR 40.00, moreInfo=https://www.google.es/"","Expected value 'description05' in attribute 4 of record 2, but found 'EUR 40.00'"
"2022-05-22 10:28:38.821","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativeAnonymousListOwnArtefactsTest",625,""[1] recordIndex=0, status=TOOL, code=name01, legalStuff=ABC-012-A, budget=technology01, initPeriod=description01, finalPeriod=EUR 50.00, link=https://www.google.es/, username=inventor-01, company=true"","OK"
"2022-05-22 10:28:39.62","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativeAnonymousListOwnArtefactsTest",411,""[2] recordIndex=1, status=TOOL, code=name04, legalStuff=ABC-012-D, budget=technology04, initPeriod=description04, finalPeriod=EUR 10.00, link=null, username=inventor-01, company=true"","OK"
"2022-05-22 10:28:40.322","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativeAnonymousListOwnArtefactsTest",352,""[3] recordIndex=2, status=COMPONENT, code=name05, legalStuff=ABC-012-E, budget=technology05, initPeriod=description05, finalPeriod=EUR 40.00, link=https://www.google.es/, username=inventor-01, company=false"","OK"
"2022-05-22 10:28:43.312","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativeAdministratorListOwnArtefactsTest",2608,""[1] recordIndex=0, status=TOOL, code=name01, legalStuff=ABC-012-A, budget=technology01, initPeriod=description01, finalPeriod=EUR 50.00, link=https://www.google.es/, username=inventor-01, company=true"","OK"
"2022-05-22 10:28:46.245","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativeAdministratorListOwnArtefactsTest",2570,""[2] recordIndex=1, status=TOOL, code=name04, legalStuff=ABC-012-D, budget=technology04, initPeriod=description04, finalPeriod=EUR 10.00, link=null, username=inventor-01, company=true"","OK"
"2022-05-22 10:28:49.242","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativeAdministratorListOwnArtefactsTest",2642,""[3] recordIndex=2, status=COMPONENT, code=name05, legalStuff=ABC-012-E, budget=technology05, initPeriod=description05, finalPeriod=EUR 40.00, link=https://www.google.es/, username=inventor-01, company=false"","OK"
"2022-05-22 10:28:52.135","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativePatronListOwnArtefactsTest",2559,""[1] recordIndex=0, status=TOOL, code=name01, legalStuff=ABC-012-A, budget=technology01, initPeriod=description01, finalPeriod=EUR 50.00, link=https://www.google.es/, username=inventor-01, company=true"","OK"
"2022-05-22 10:28:55.084","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativePatronListOwnArtefactsTest",2610,""[2] recordIndex=1, status=TOOL, code=name04, legalStuff=ABC-012-D, budget=technology04, initPeriod=description04, finalPeriod=EUR 10.00, link=null, username=inventor-01, company=true"","OK"
"2022-05-22 10:28:57.982","acme.testing.inventor.artefact.InventorArtefactListOwnTest","NegativePatronListOwnArtefactsTest",2563,""[3] recordIndex=2, status=COMPONENT, code=name05, legalStuff=ABC-012-E, budget=technology05, initPeriod=description05, finalPeriod=EUR 40.00, link=https://www.google.es/, username=inventor-01, company=false"","OK"
