timestamp,test-class,test-method,time,description,result
"2022-05-22 19:53:27.936","acme.testing.inventor.patronages.InventorPatronagesDeniedTest","positivePatronageInventorpositiveAcceptTest",10247,""[1] recordIndex=0, status=DENIED, code=ABC-012-A, legalStuff=legal stuff 1, budget=EUR 25.00, initPeriod=2022/02/20 15:23, finalPeriod=2022/05/19 12:23, link=null, username=patron1, company=Macarena, Inc."","Expected value 'ABC-012-A' in attribute 1 of record 0, but found 'ABC-012-E'"
"2022-05-22 19:53:39.876","acme.testing.inventor.patronages.InventorPatronagesDeniedTest","negativePatronageInventorTest",11484,""[1] recordIndex=0, status=ACCEPTED, code=ABC-012-A, legalStuff=legal stuff 1, budget=EUR 25.00, initPeriod=2022/02/20 15:23, finalPeriod=2022/05/19 12:23, link=null, username=patron1, company=Macarena, Inc."","OK"
