timestamp,simple-path,time
"2022-05-21 18:37:56.651","/master/welcome",5569
"2022-05-21 18:37:57.599","/master/welcome",862
"2022-05-21 18:37:59.862","/master/sign-in",2145
"2022-05-21 18:38:01.198","/master/welcome",573
"2022-05-21 18:38:02.472","/authenticated/announcement/list-all-announcements",1103
